inspector_name,inspection_date,slip_no,product_name,start_time,end_time,work_minutes,tehai_no,order_no,bottom_ng_count,slat_ng_count,balance_ng_count,ng_total
田中玲,2026-01-05,SLIP-0105-142,RS-100X190-BK,11:31:14,11:37:15,6,TEH-260105-188,ORD-260105-188,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-143,VB-60-90X160-BR,11:26:53,11:32:37,5,TEH-260105-189,ORD-260105-189,0,0,0,0
小林陽,2026-01-05,SLIP-0105-144,RS-100X190-BK,11:29:44,11:36:15,6,TEH-260105-190,ORD-260105-190,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-145,VB-60-90X160-BR,11:31:44,11:36:48,5,TEH-260105-191,ORD-260105-191,0,0,0,0
田中玲,2026-01-05,SLIP-0105-146,VB-50-80X150-IV,11:37:37,11:43:18,5,TEH-260105-192,ORD-260105-192,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-047,VB-50-80X150-IV,09:06:48,09:12:10,5,TEH-260105-193,ORD-260105-193,2,2,2,3
小林陽,2026-01-06,SLIP-0106-048,RS-100X190-BK,09:04:57,09:10:28,5,TEH-260105-194,ORD-260105-194,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-147,RS-110X210-WH,11:33:04,11:37:54,4,TEH-260105-195,ORD-260105-195,0,0,0,0
小林陽,2026-01-05,SLIP-0105-148,RS-120X200-GY,11:36:39,11:42:56,6,TEH-260105-196,ORD-260105-196,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-149,RS-90X180-WH,11:37:10,11:42:07,4,TEH-260105-197,ORD-260105-197,0,0,0,0
田中玲,2026-01-05,SLIP-0105-150,RS-120X200-GY,11:43:37,11:49:25,5,TEH-260105-198,ORD-260105-198,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-151,RS-120X200-GY,11:38:10,11:43:33,5,TEH-260105-199,ORD-260105-199,0,0,0,0
小林陽,2026-01-05,SLIP-0105-152,RS-90X180-WH,11:43:22,11:48:16,4,TEH-260105-200,ORD-260105-200,1,0,1,1
鈴木ミカ,2026-01-05,SLIP-0105-153,RS-110X210-WH,11:42:19,11:48:15,5,TEH-260105-201,ORD-260105-201,0,0,0,0
田中玲,2026-01-05,SLIP-0105-154,RS-110X210-WH,11:49:53,11:55:43,5,TEH-260105-202,ORD-260105-202,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-155,RS-120X200-GY,11:44:03,11:49:22,5,TEH-260105-203,ORD-260105-203,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-049,RS-100X190-BK,09:11:08,09:16:37,5,TEH-260105-204,ORD-260105-204,0,0,0,0
田中玲,2026-01-06,SLIP-0106-050,RS-100X190-BK,09:09:15,09:14:41,5,TEH-260105-205,ORD-260105-205,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-051,RS-110X210-WH,09:12:34,09:18:52,6,TEH-260105-206,ORD-260105-206,0,0,0,0
小林陽,2026-01-05,SLIP-0105-156,RS-120X200-GY,11:48:44,11:53:58,5,TEH-260105-207,ORD-260105-207,0,0,0,0
小林陽,2026-01-06,SLIP-0106-052,RS-120X200-GY,09:10:48,09:16:23,5,TEH-260105-208,ORD-260105-208,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-157,VB-60-90X160-BR,11:48:20,11:53:38,5,TEH-260105-209,ORD-260105-209,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-053,VB-60-90X160-BR,09:16:58,09:22:05,5,TEH-260105-210,ORD-260105-210,0,0,0,0
田中玲,2026-01-05,SLIP-0105-158,RS-90X180-WH,13:00:00,13:01:36,1,TEH-260105-211,ORD-260105-211,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-159,RS-100X190-BK,11:49:32,11:55:29,5,TEH-260105-212,ORD-260105-212,0,0,0,1
小林陽,2026-01-05,SLIP-0105-160,VB-50-80X150-IV,13:00:00,13:00:25,0,TEH-260105-213,ORD-260105-213,0,0,0,0
田中玲,2026-01-06,SLIP-0106-054,RS-100X190-BK,09:14:52,09:20:35,5,TEH-260105-214,ORD-260105-214,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-161,RS-110X210-WH,11:53:50,11:59:07,5,TEH-260105-215,ORD-260105-215,0,0,0,0
田中玲,2026-01-05,SLIP-0105-162,RS-100X190-BK,13:01:47,13:07:09,5,TEH-260105-216,ORD-260105-216,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-055,RS-110X210-WH,09:19:15,09:24:40,5,TEH-260105-217,ORD-260105-217,0,0,0,0
小林陽,2026-01-06,SLIP-0106-056,VB-50-80X150-IV,09:16:49,09:23:53,7,TEH-260105-218,ORD-260105-218,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-163,RS-100X190-BK,13:00:00,13:01:57,1,TEH-260105-219,ORD-260105-219,0,0,0,0
小林陽,2026-01-05,SLIP-0105-164,VB-60-90X160-BR,13:00:52,13:06:55,6,TEH-260105-220,ORD-260105-220,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-165,RS-110X210-WH,13:00:00,13:05:16,5,TEH-260105-221,ORD-260105-221,0,0,0,0
田中玲,2026-01-05,SLIP-0105-166,RS-110X210-WH,13:07:35,13:13:31,5,TEH-260105-222,ORD-260105-222,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-167,VB-50-80X150-IV,13:02:14,13:07:35,5,TEH-260105-223,ORD-260105-223,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-057,RS-110X210-WH,09:22:27,09:28:04,5,TEH-260105-224,ORD-260105-224,0,0,0,0
田中玲,2026-01-06,SLIP-0106-058,RS-90X180-WH,09:21:02,09:27:37,6,TEH-260105-225,ORD-260105-225,0,0,0,0
小林陽,2026-01-05,SLIP-0105-168,RS-100X190-BK,13:07:09,13:13:27,6,TEH-260105-226,ORD-260105-226,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-169,VB-60-90X160-BR,13:05:38,13:11:40,6,TEH-260105-227,ORD-260105-227,0,0,0,0
田中玲,2026-01-05,SLIP-0105-170,VB-60-90X160-BR,13:13:40,13:19:03,5,TEH-260105-228,ORD-260105-228,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-171,RS-90X180-WH,13:07:52,13:13:20,5,TEH-260105-229,ORD-260105-229,0,0,0,0
小林陽,2026-01-05,SLIP-0105-172,VB-50-80X150-IV,13:13:57,13:19:21,5,TEH-260105-230,ORD-260105-230,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-173,RS-110X210-WH,13:12:04,13:18:14,6,TEH-260105-231,ORD-260105-231,0,0,0,0
田中玲,2026-01-05,SLIP-0105-174,VB-50-80X150-IV,13:19:26,13:24:48,5,TEH-260105-232,ORD-260105-232,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-059,VB-60-90X160-BR,09:25:10,09:31:30,6,TEH-260105-233,ORD-260105-233,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-175,VB-50-80X150-IV,13:13:39,13:19:24,5,TEH-260105-234,ORD-260105-234,0,0,0,0
小林陽,2026-01-05,SLIP-0105-176,RS-100X190-BK,13:19:41,13:25:51,6,TEH-260105-235,ORD-260105-235,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-177,RS-110X210-WH,13:18:41,13:24:29,5,TEH-260105-236,ORD-260105-236,0,0,0,0
田中玲,2026-01-05,SLIP-0105-178,RS-100X190-BK,13:24:58,13:30:48,5,TEH-260105-237,ORD-260105-237,0,0,0,0
小林陽,2026-01-06,SLIP-0106-060,VB-50-80X150-IV,09:24:00,09:29:48,5,TEH-260105-238,ORD-260105-238,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-179,RS-100X190-BK,13:19:39,13:25:30,5,TEH-260105-239,ORD-260105-239,0,0,0,0
小林陽,2026-01-05,SLIP-0105-180,RS-110X210-WH,13:26:16,13:31:57,5,TEH-260105-240,ORD-260105-240,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-061,RS-120X200-GY,09:28:25,09:34:25,6,TEH-260105-241,ORD-260105-241,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-181,VB-60-90X160-BR,13:24:55,13:31:06,6,TEH-260105-242,ORD-260105-242,0,0,0,0
田中玲,2026-01-05,SLIP-0105-182,RS-110X210-WH,13:30:58,13:36:51,5,TEH-260105-243,ORD-260105-243,0,0,0,0
田中玲,2026-01-06,SLIP-0106-062,RS-110X210-WH,09:27:55,09:33:36,5,TEH-260105-244,ORD-260105-244,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-183,VB-60-90X160-BR,13:25:57,13:31:46,5,TEH-260105-245,ORD-260105-245,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-063,RS-90X180-WH,09:31:45,09:37:17,5,TEH-260105-246,ORD-260105-246,0,0,0,0
小林陽,2026-01-05,SLIP-0105-184,RS-100X190-BK,13:32:02,13:37:13,5,TEH-260105-247,ORD-260105-247,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-185,RS-90X180-WH,13:31:18,13:37:02,5,TEH-260105-248,ORD-260105-248,0,0,0,0
田中玲,2026-01-05,SLIP-0105-186,RS-100X190-BK,13:37:20,13:43:20,6,TEH-260105-249,ORD-260105-249,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-187,VB-50-80X150-IV,13:32:00,13:37:15,5,TEH-260105-250,ORD-260105-250,0,0,0,0
小林陽,2026-01-05,SLIP-0105-188,RS-100X190-BK,13:37:22,13:42:43,5,TEH-260105-251,ORD-260105-251,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-189,VB-60-90X160-BR,13:37:28,13:43:16,5,TEH-260105-252,ORD-260105-252,0,0,0,0
田中玲,2026-01-05,SLIP-0105-190,VB-60-90X160-BR,13:43:27,13:48:39,5,TEH-260105-253,ORD-260105-253,0,0,0,0
加藤葵,2026-01-05,SLIP-0105-191,RS-100X190-BK,13:37:39,13:43:09,5,TEH-260105-254,ORD-260105-254,0,0,0,0
小林陽,2026-01-05,SLIP-0105-192,VB-50-80X150-IV,13:42:48,13:48:45,5,TEH-260105-255,ORD-260105-255,0,0,0,0
鈴木ミカ,2026-01-05,SLIP-0105-193,VB-60-90X160-BR,13:43:31,13:49:17,5,TEH-260105-256,ORD-260105-256,0,0,0,0
田中玲,2026-01-05,SLIP-0105-194,VB-60-90X160-BR,13:48:46,13:54:20,5,TEH-260105-257,ORD-260105-257,0,0,0,0
小林陽,2026-01-06,SLIP-0106-064,RS-120X200-GY,09:30:03,09:35:31,5,TEH-260105-258,ORD-260105-258,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-065,RS-100X190-BK,09:34:52,09:40:46,5,TEH-260106-001,ORD-260106-001,0,0,0,0
田中玲,2026-01-06,SLIP-0106-066,VB-50-80X150-IV,09:34:06,09:39:30,5,TEH-260106-002,ORD-260106-002,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-067,RS-120X200-GY,09:37:35,09:43:12,5,TEH-260106-003,ORD-260106-003,0,0,0,0
小林陽,2026-01-06,SLIP-0106-068,VB-60-90X160-BR,09:36:00,09:40:31,4,TEH-260106-004,ORD-260106-004,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-001,RS-110X210-WH,08:00:00,08:06:09,6,TEH-260106-005,ORD-260106-005,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-069,RS-100X190-BK,09:40:55,09:46:44,5,TEH-260106-006,ORD-260106-006,0,0,0,0
田中玲,2026-01-07,SLIP-0107-002,RS-110X210-WH,08:00:00,08:06:06,6,TEH-260106-007,ORD-260106-007,0,0,0,0
田中玲,2026-01-06,SLIP-0106-070,RS-120X200-GY,09:39:39,09:45:25,5,TEH-260106-008,ORD-260106-008,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-071,RS-120X200-GY,09:43:25,09:48:14,4,TEH-260106-009,ORD-260106-009,0,0,0,0
小林陽,2026-01-06,SLIP-0106-072,VB-60-90X160-BR,09:40:48,09:45:58,5,TEH-260106-010,ORD-260106-010,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-073,VB-50-80X150-IV,09:47:11,09:52:29,5,TEH-260106-011,ORD-260106-011,0,0,0,0
田中玲,2026-01-06,SLIP-0106-074,RS-90X180-WH,09:45:47,09:50:57,5,TEH-260106-012,ORD-260106-012,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-075,RS-90X180-WH,09:48:36,09:53:52,5,TEH-260106-013,ORD-260106-013,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-003,RS-100X190-BK,08:00:00,08:05:51,5,TEH-260106-014,ORD-260106-014,0,0,0,0
小林陽,2026-01-06,SLIP-0106-076,RS-120X200-GY,09:46:28,09:51:46,5,TEH-260106-015,ORD-260106-015,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-077,RS-90X180-WH,09:52:37,09:58:16,5,TEH-260106-016,ORD-260106-016,0,1,2,3
小林陽,2026-01-07,SLIP-0107-004,VB-50-80X150-IV,08:00:00,08:05:19,5,TEH-260106-017,ORD-260106-017,0,0,0,0
田中玲,2026-01-06,SLIP-0106-078,VB-50-80X150-IV,09:51:12,09:56:54,5,TEH-260106-018,ORD-260106-018,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-005,RS-90X180-WH,08:06:32,08:12:00,5,TEH-260106-019,ORD-260106-019,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-079,VB-60-90X160-BR,09:54:07,09:59:36,5,TEH-260106-020,ORD-260106-020,0,0,0,0
田中玲,2026-01-07,SLIP-0107-006,RS-120X200-GY,08:06:12,08:11:46,5,TEH-260106-021,ORD-260106-021,0,0,0,0
小林陽,2026-01-06,SLIP-0106-080,VB-50-80X150-IV,09:51:58,09:57:13,5,TEH-260106-022,ORD-260106-022,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-081,RS-100X190-BK,09:58:23,10:04:13,5,TEH-260106-023,ORD-260106-023,0,0,0,0
田中玲,2026-01-06,SLIP-0106-082,VB-60-90X160-BR,09:57:04,10:02:56,5,TEH-260106-024,ORD-260106-024,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-007,RS-110X210-WH,08:06:13,08:11:28,5,TEH-260106-025,ORD-260106-025,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-083,RS-100X190-BK,10:00:03,10:05:36,5,TEH-260106-026,ORD-260106-026,0,0,0,0
小林陽,2026-01-06,SLIP-0106-084,RS-120X200-GY,09:57:23,10:02:42,5,TEH-260106-027,ORD-260106-027,0,0,0,0
小林陽,2026-01-07,SLIP-0107-008,VB-50-80X150-IV,08:05:43,08:11:27,5,TEH-260106-028,ORD-260106-028,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-009,RS-120X200-GY,08:12:29,08:18:27,5,TEH-260106-029,ORD-260106-029,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-085,RS-110X210-WH,10:04:36,10:10:40,6,TEH-260106-030,ORD-260106-030,0,0,0,0
田中玲,2026-01-06,SLIP-0106-086,VB-50-80X150-IV,10:03:17,10:09:43,6,TEH-260106-031,ORD-260106-031,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-087,VB-60-90X160-BR,10:05:56,10:11:14,5,TEH-260106-032,ORD-260106-032,0,0,0,0
田中玲,2026-01-07,SLIP-0107-010,RS-110X210-WH,08:12:03,08:17:17,5,TEH-260106-033,ORD-260106-033,0,0,0,0
小林陽,2026-01-06,SLIP-0106-088,RS-110X210-WH,10:02:56,10:09:09,6,TEH-260106-034,ORD-260106-034,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-089,VB-60-90X160-BR,10:11:05,10:16:41,5,TEH-260106-035,ORD-260106-035,0,0,0,0
田中玲,2026-01-06,SLIP-0106-090,RS-90X180-WH,10:09:53,10:15:24,5,TEH-260106-036,ORD-260106-036,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-011,VB-50-80X150-IV,08:11:50,08:17:46,5,TEH-260106-037,ORD-260106-037,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-091,VB-60-90X160-BR,10:11:42,10:17:08,5,TEH-260106-038,ORD-260106-038,0,0,0,0
小林陽,2026-01-06,SLIP-0106-092,RS-120X200-GY,10:09:30,10:15:09,5,TEH-260106-039,ORD-260106-039,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-093,RS-120X200-GY,10:17:02,10:22:07,5,TEH-260106-040,ORD-260106-040,0,0,0,0
田中玲,2026-01-06,SLIP-0106-094,RS-100X190-BK,10:15:53,10:21:44,5,TEH-260106-041,ORD-260106-041,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-095,RS-110X210-WH,10:17:17,10:23:31,6,TEH-260106-042,ORD-260106-042,0,0,0,0
小林陽,2026-01-06,SLIP-0106-096,RS-90X180-WH,10:15:20,10:21:12,5,TEH-260106-043,ORD-260106-043,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-097,VB-60-90X160-BR,10:22:32,10:28:05,5,TEH-260106-044,ORD-260106-044,0,0,0,0
田中玲,2026-01-06,SLIP-0106-098,RS-110X210-WH,10:22:04,10:27:49,5,TEH-260106-045,ORD-260106-045,0,1,1,1
加藤葵,2026-01-06,SLIP-0106-099,RS-120X200-GY,10:23:45,10:29:41,5,TEH-260106-046,ORD-260106-046,0,0,0,0
小林陽,2026-01-06,SLIP-0106-100,RS-90X180-WH,10:21:19,10:26:57,5,TEH-260106-047,ORD-260106-047,0,0,0,0
小林陽,2026-01-07,SLIP-0107-012,RS-90X180-WH,08:11:48,08:17:18,5,TEH-260106-048,ORD-260106-048,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-101,VB-50-80X150-IV,10:28:32,10:33:50,5,TEH-260106-049,ORD-260106-049,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-013,RS-100X190-BK,08:18:46,08:24:02,5,TEH-260106-050,ORD-260106-050,0,0,0,0
田中玲,2026-01-06,SLIP-0106-102,VB-60-90X160-BR,10:27:56,10:33:25,5,TEH-260106-051,ORD-260106-051,0,0,0,0
田中玲,2026-01-07,SLIP-0107-014,VB-50-80X150-IV,08:17:26,08:22:34,5,TEH-260106-052,ORD-260106-052,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-103,RS-100X190-BK,10:30:09,10:35:48,5,TEH-260106-053,ORD-260106-053,0,0,0,0
小林陽,2026-01-06,SLIP-0106-104,RS-110X210-WH,10:27:10,10:32:17,5,TEH-260106-054,ORD-260106-054,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-105,VB-60-90X160-BR,10:34:04,10:39:11,5,TEH-260106-055,ORD-260106-055,0,0,0,0
田中玲,2026-01-06,SLIP-0106-106,VB-60-90X160-BR,10:33:44,10:39:50,6,TEH-260106-056,ORD-260106-056,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-107,RS-90X180-WH,10:36:10,10:41:25,5,TEH-260106-057,ORD-260106-057,0,0,0,0
小林陽,2026-01-06,SLIP-0106-108,RS-100X190-BK,10:32:30,10:38:21,5,TEH-260106-058,ORD-260106-058,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-015,RS-110X210-WH,08:17:51,08:23:10,5,TEH-260106-059,ORD-260106-059,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-109,VB-50-80X150-IV,10:39:26,10:45:09,5,TEH-260106-060,ORD-260106-060,0,0,0,0
田中玲,2026-01-06,SLIP-0106-110,VB-60-90X160-BR,10:40:11,10:45:26,5,TEH-260106-061,ORD-260106-061,0,0,0,0
小林陽,2026-01-07,SLIP-0107-016,RS-110X210-WH,08:17:27,08:23:47,6,TEH-260106-062,ORD-260106-062,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-111,RS-120X200-GY,10:41:38,10:47:18,5,TEH-260106-063,ORD-260106-063,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-017,VB-60-90X160-BR,08:24:14,08:29:36,5,TEH-260106-064,ORD-260106-064,0,0,0,0
小林陽,2026-01-06,SLIP-0106-112,RS-100X190-BK,10:38:44,10:44:26,5,TEH-260106-065,ORD-260106-065,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-113,RS-100X190-BK,10:45:35,10:51:29,5,TEH-260106-066,ORD-260106-066,0,0,0,0
田中玲,2026-01-06,SLIP-0106-114,RS-100X190-BK,10:45:48,10:51:48,6,TEH-260106-067,ORD-260106-067,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-115,RS-90X180-WH,10:47:42,10:53:26,5,TEH-260106-068,ORD-260106-068,0,0,0,0
田中玲,2026-01-07,SLIP-0107-018,RS-110X210-WH,08:22:44,08:28:08,5,TEH-260106-069,ORD-260106-069,0,0,0,0
小林陽,2026-01-06,SLIP-0106-116,RS-120X200-GY,10:44:45,10:50:17,5,TEH-260106-070,ORD-260106-070,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-117,RS-120X200-GY,10:51:37,10:57:38,6,TEH-260106-071,ORD-260106-071,0,0,0,0
田中玲,2026-01-06,SLIP-0106-118,VB-60-90X160-BR,10:51:54,10:57:46,5,TEH-260106-072,ORD-260106-072,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-019,VB-50-80X150-IV,08:23:18,08:28:41,5,TEH-260106-073,ORD-260106-073,0,3,0,3
加藤葵,2026-01-06,SLIP-0106-119,RS-120X200-GY,10:53:35,10:58:54,5,TEH-260106-074,ORD-260106-074,0,0,0,0
小林陽,2026-01-06,SLIP-0106-120,RS-120X200-GY,10:50:35,10:56:26,5,TEH-260106-075,ORD-260106-075,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-121,RS-120X200-GY,10:57:43,11:02:54,5,TEH-260106-076,ORD-260106-076,0,0,0,0
田中玲,2026-01-06,SLIP-0106-122,RS-120X200-GY,10:57:54,11:03:43,5,TEH-260106-077,ORD-260106-077,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-123,VB-50-80X150-IV,10:59:09,11:03:51,4,TEH-260106-078,ORD-260106-078,0,0,0,0
小林陽,2026-01-06,SLIP-0106-124,RS-120X200-GY,10:56:54,11:02:34,5,TEH-260106-079,ORD-260106-079,0,0,0,0
小林陽,2026-01-07,SLIP-0107-020,VB-50-80X150-IV,08:24:11,08:30:13,6,TEH-260106-080,ORD-260106-080,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-125,RS-90X180-WH,11:03:07,11:08:27,5,TEH-260106-081,ORD-260106-081,0,0,0,0
田中玲,2026-01-06,SLIP-0106-126,RS-120X200-GY,11:03:58,11:10:15,6,TEH-260106-082,ORD-260106-082,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-127,RS-110X210-WH,11:04:08,11:10:40,6,TEH-260106-083,ORD-260106-083,0,0,0,0
小林陽,2026-01-06,SLIP-0106-128,RS-100X190-BK,11:02:49,11:09:07,6,TEH-260106-084,ORD-260106-084,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-021,VB-60-90X160-BR,08:29:41,08:34:59,5,TEH-260106-085,ORD-260106-085,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-129,RS-100X190-BK,11:08:47,11:14:24,5,TEH-260106-086,ORD-260106-086,0,0,0,0
田中玲,2026-01-06,SLIP-0106-130,RS-100X190-BK,11:10:31,11:16:12,5,TEH-260106-087,ORD-260106-087,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-131,RS-90X180-WH,11:10:53,11:16:10,5,TEH-260106-088,ORD-260106-088,0,0,0,0
小林陽,2026-01-06,SLIP-0106-132,RS-90X180-WH,11:09:27,11:15:03,5,TEH-260106-089,ORD-260106-089,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-133,RS-120X200-GY,11:14:30,11:19:43,5,TEH-260106-090,ORD-260106-090,0,0,0,0
田中玲,2026-01-07,SLIP-0107-022,RS-110X210-WH,08:28:15,08:33:36,5,TEH-260106-091,ORD-260106-091,0,0,0,0
田中玲,2026-01-06,SLIP-0106-134,RS-90X180-WH,11:16:29,11:22:24,5,TEH-260106-092,ORD-260106-092,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-023,RS-90X180-WH,08:29:03,08:34:18,5,TEH-260106-093,ORD-260106-093,0,0,0,0
小林陽,2026-01-07,SLIP-0107-024,VB-60-90X160-BR,08:30:22,08:36:27,6,TEH-260106-094,ORD-260106-094,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-135,VB-50-80X150-IV,11:16:40,11:22:10,5,TEH-260106-095,ORD-260106-095,0,0,0,0
小林陽,2026-01-06,SLIP-0106-136,RS-100X190-BK,11:15:33,11:20:51,5,TEH-260106-096,ORD-260106-096,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-137,RS-110X210-WH,11:19:52,11:25:18,5,TEH-260106-097,ORD-260106-097,0,0,0,0
田中玲,2026-01-06,SLIP-0106-138,RS-90X180-WH,11:22:38,11:28:35,5,TEH-260106-098,ORD-260106-098,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-139,RS-100X190-BK,11:22:28,11:28:46,6,TEH-260106-099,ORD-260106-099,0,0,0,0
小林陽,2026-01-06,SLIP-0106-140,RS-110X210-WH,11:21:08,11:26:16,5,TEH-260106-100,ORD-260106-100,0,0,0,0
鈴木ミカ,2026-01-07,SLIP-0107-025,RS-90X180-WH,08:35:22,08:40:26,5,TEH-260106-101,ORD-260106-101,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-141,RS-110X210-WH,11:25:27,11:31:11,5,TEH-260106-102,ORD-260106-102,0,0,0,0
田中玲,2026-01-06,SLIP-0106-142,RS-110X210-WH,11:28:45,11:33:51,5,TEH-260106-103,ORD-260106-103,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-143,RS-120X200-GY,11:28:59,11:35:23,6,TEH-260106-104,ORD-260106-104,0,0,0,0
小林陽,2026-01-06,SLIP-0106-144,VB-60-90X160-BR,11:26:23,11:32:04,5,TEH-260106-105,ORD-260106-105,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-145,RS-120X200-GY,11:31:31,11:36:16,4,TEH-260106-106,ORD-260106-106,0,0,0,0
田中玲,2026-01-07,SLIP-0107-026,RS-120X200-GY,08:34:01,08:39:45,5,TEH-260106-107,ORD-260106-107,0,0,0,0
田中玲,2026-01-06,SLIP-0106-146,VB-60-90X160-BR,11:34:05,11:39:34,5,TEH-260106-108,ORD-260106-108,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-147,VB-60-90X160-BR,11:35:34,11:40:55,5,TEH-260106-109,ORD-260106-109,0,0,0,0
小林陽,2026-01-06,SLIP-0106-148,VB-60-90X160-BR,11:32:15,11:37:53,5,TEH-260106-110,ORD-260106-110,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-149,RS-120X200-GY,11:36:34,11:42:41,6,TEH-260106-111,ORD-260106-111,0,0,0,0
田中玲,2026-01-06,SLIP-0106-150,RS-120X200-GY,11:39:39,11:44:49,5,TEH-260106-112,ORD-260106-112,0,0,0,0
加藤葵,2026-01-06,SLIP-0106-151,VB-50-80X150-IV,11:41:10,11:47:14,6,TEH-260106-113,ORD-260106-113,0,0,0,0
加藤葵,2026-01-07,SLIP-0107-027,VB-50-80X150-IV,08:34:35,08:39:29,4,TEH-260106-114,ORD-260106-114,0,0,0,0
小林陽,2026-01-06,SLIP-0106-152,VB-60-90X160-BR,11:38:13,11:43:46,5,TEH-260106-115,ORD-260106-115,0,0,0,0
鈴木ミカ,2026-01-06,SLIP-0106-153,VB-60-90X160-BR,11:43:00,11:48:22,5,TEH-260106-116,ORD-260106-116,0,0,0,0
田中玲,2026-01-06,SLIP-0106-154,RS-90X180-WH,11:44:54,11:51:30,6,TEH-260106-117,ORD-260106-117,0,0,0,0
